GroupID,GroupName,ModelId,ModelName
4012,Ipower,1485,BMS_iPower_iPower_Daly 250_2023_EV_AT
2595,la5.ic,1449,Truck_Eicher_pro 3019_Default_2023_P_MT
2595,la5.ic,1432,Car_Maruti_Wagonr_Default_2021_P_AT
2595,la5.ic,1829,BMS_Likraft_50.4V 45AH LMFP_Lithion 500_2025_EV_AT
2595,la5.ic,1295,VFD_Crompton Greaves_VSR48-024 20CEB_Default_2022_EV_AT
3826,lithium,1113,Car_Tata_Xpress -T_Default_2021_EV_AT
4056,MoveInSync,1254,Car_Tata_Tigor_Xpress T Ziptron_2023_EV_AT
7213,JFL_Dominos,412,Bike_Hero_Honda HF Deluxe_Default_2018_P_MT
2595,la5.ic,1131,eBike_Royal EV_MAZE_Default_2021_EV_AT
2595,la5.ic,1154,Bike_Royal Enfield_Hunter _350_2022_P_MT
63,Navnit Motors,1459,Car_Maruti_Wagonr_Default_2023_CNG_MT
3696,TenV,1125,BMS_Battery_TEST_Default_2021_EV_AT
3326,Trontek,1195,BMS_Trontek_61V_Default_2022_EV_AT
4202,EmoEnergy,1543,eBike_kineticgreen_E luna_500baud rate_2024_EV_AT
2595,la5.ic,1351,Car_Volkswagen_Tiguan_Default_2021_P_AT
2595,la5.ic,870,Car_Maruti_Brezza_ZXI_2021_P_MT
2595,la5.ic,1405,Car_Skoda_KUSHAQ_Default_2022_P_AT
3516,LA5.IC.HARDWARE,1170,BMS_Highflow_48V_Default_2022_EV_AT
3901,Quantum,1674,eBike_Quantum_Bziness_500_Bziness XS_2024_EV_AT
3264,Exergi,1125,BMS_Battery_TEST_Default_2021_EV_AT
2595,la5.ic,1151,eBike_BuyMyEV_E-Kicks_Ver 2_2022_EV_MT
3653,Noori_Travels,161,Car_Volkswagen_Ameo_Default_2017_D_MT
6261,Qargos,1773,eBike_Qargos_F9_72V 75AH_2024_EV_AT
3620,blrtrafficpolice,922,Car_Mahindra_Bolero_CBCPS 1.5T BS4_2018_D_MT
4268,Epitome_energy,1846,BMS_Epitome energy_51.2V45AH_SOC Display_2025_EV_AT
2595,la5.ic,1454,BMS_Stefen_48V-Superpower_Default_2023_EV_AT
8167,Niranjan_Billing,1673,eBike_Quantum_Bziness_500_Bziness XP_2024_EV_AT
165,RoyalBrothers,1639,Bike_Aprilia_RS457_Default_2023_P_MT
3031,Turno,752,eRickshaw_Omega_Seiki rage+_Default_2021_EV_AT
2541,Upgrid_Mobility,1745,BMS_iPower_51.2V  100Ah_JBD 500_2024_EV_AT
3902,EVM_secondarydevice,679,Car_Maruti_Nexa XL6_Delta_2019_D_AT
2595,la5.ic,1757,BMS_Inverted_51v100AH_Dally_2023_EV_AT
5504,MahindraDemo,754,eRickshaw_Mahindra_Treo_Zor_2021_EV_AT
3653,Noori_Travels,150,Car_Toyota_Etios_Default_2017_D_MT
4385,city_Armed_Reserve,961,Car_Mahindra_Bolero_Default_2021_P_MT
2938,FAE_Bikes,1960,eBike_Geliose_Hope_Default_2025_EV_AT
7,Krishniah Chetty and Sons,1168,Car_Tata_Winger_Default_2018_D_MT
2595,la5.ic,54,Bike_Honda_Dio_Default_2017_P_MT
2595,la5.ic,287,Car_Chevrolet_Tavera_Default_2016_D_MT
2595,la5.ic,1759,BMS_Eastman_51V-150Ah_Electric Fuel 16S/100A_2024_EV_AT
3516,LA5.IC.HARDWARE,1137,eBike_HEROelectric_NYX e5_HX_2022_EV_AT
3516,LA5.IC.HARDWARE,922,Car_Mahindra_Bolero_CBCPS 1.5T BS4_2018_D_MT
3919,Charzer,1481,Car_BYD E6_BYD E6_Default_2023_EV_AMT
2595,la5.ic,1890,BMS_iPower_51.2V  100Ah_JBD 500_2025_EV_AT
2818,MBSI_PVT_LTD,1325,Car_Maruti_Ertiga_Default_2023_P_MT
2818,MBSI_PVT_LTD,1119,Bike_Honda_CB 200X_Default_2021_P_MT
165,RoyalBrothers,654,Bike_Honda_Activa 5G_Default_2020_P_MT
3425,ScooEV_Sigrid,1182,eBike_BGauss_D15i_Default_2022_EV_AT
3854,VVIP_Police,90,Car_Maruti_Eeco_Default_2017_D_MT
3060,BikeBazaar,1451,eBike_Quantum_Bziness_Trontek BMS_2023_EV_AT
3326,Trontek,1859,BMS_Trontek_51V 60Ah_Battery Smart 500K Protocol_2025_EV_AT
3019,Turno_API,671,eBike_test_test_Default_2020_EV_AT
3902,EVM_secondarydevice,1428,Car_MG_Hector_Default_2019_P_MT
3037,Jeevambika,752,eRickshaw_Omega_Seiki rage+_Default_2021_EV_AT
6800,Antler_Akash,1964,BMS_Antler Akash_51.2V45AH_JBD500_2025_EV_AT
2373,AWLAgriBusinessLimited,961,Car_Mahindra_Bolero_Default_2021_P_MT
4015,Battrixx,1777,BMS_Battrixx_JBD_52V_2024_battrixx_pointo_2024_EV_AT
3060,BikeBazaar,1332,Bike_Quantum_Bziness Pro_Default_2023_EV_AT
3902,EVM_secondarydevice,2042,Car_Maruti_Celerio_Default_2025_P_MT
2818,MBSI_PVT_LTD,1446,Bike_Honda_CB 200X_Default_2023_P_MT
2541,Upgrid_Mobility,2032,BMS_Trontek_51.2v45ah_BS-TK-SOC_2025_EV_AT
4091,Akira,1125,BMS_Battery_TEST_Default_2021_EV_AT
4091,Akira,1739,BMS_Akira_51.2V 105AH_JBD500_2024_EV_AT
4015,Battrixx,1776,BMS_Battrixx_51.2V 105ah_JBD_2024_EV_AT
2595,la5.ic,446,eBike_HEROelectric_Optima_Default_2018_EV_AT
2595,la5.ic,1282,Car_Honda_Amaze_Default_2020_P_MT
3868,Metafin,1552,VFD_Crompton Greaves_VSX48-032 20CEB_Eicher_2023_EV_AT
4155,PointO,1738,BMS_Neuron_51.2V _51.2V 100Ah_2024_EV_AT
4222,Sparrow_Mobility,1459,Car_Maruti_Wagonr_Default_2023_CNG_MT
5146,ElectrifiMobility,1896,eBike_E-Sprinto_Low Speed_Default_2025_EV_AT
3024,ZyppElectric,1545,BMS_CLN Energy_52 V_51.2V 105 Ah_2024_EV_AT
4268,Epitome_energy,1455,BMS_Epitome energy_48V_Default_2023_EV_AT
2595,la5.ic,1186,eBike_Bounce_Infinity_Default_2022_EV_MT
2541,Upgrid_Mobility,1859,BMS_Trontek_51V 60Ah_Battery Smart 500K Protocol_2025_EV_AT
2541,Upgrid_Mobility,1863,BMS_Stefen_48V_Superpower_Default_2025_EV_AT
3902,EVM_secondarydevice,1399,Car_Datsun_Redi Go_Default_2020_P_AT
4428,IntelliOne,1376,BMS_Livguard_BMS_White_Knight_14S_48V_60A_V4_2023_EV_-
5767,Juleh_Mobility,1512,Car_Tata_Nexon_Default_2024_EV_AT
2595,la5.ic,1442,Bike_Royal Enfield_Himalayan_Default_2023_P_MT
5170,shortterm_storage,2041,BMS_Trontek_51.2v45ah_BS-TK_2024_EV_AT
108,Sidm,686,BMS_Livguard_48V_V1_2020_EV_AT
4222,Sparrow_Mobility,1395,Car_Maruti_Dzire_Default_2023_D_MT
2818,MBSI_PVT_LTD,1154,Bike_Royal Enfield_Hunter _350_2022_P_MT
8815,ZECT,1708,Car_MG_Windsor_Default_2024_EV_AT
3252,Crut_Aruna,754,eRickshaw_Mahindra_Treo_Zor_2021_EV_AT
8948,Gooty,2008,BMS_GPPL_e-rickshaw _LFP 16S 51.2V 100Ah_2025_EV_AT
4428,IntelliOne,1968,eRickshaw_MLR Auto_Eltra City Xtra_SEG+Inverted_2025_EV_AT
2595,la5.ic,1622,BMS_Eastman_ EM LFP S 51105 G_JBD CAN 250_2024_EV_AT
4155,PointO,1303,BMS_Pixcell_48V_Default_2023_EV_AT
3901,Quantum,1284,BMS_Trontek_6148(19S LFP)_Default_2023_EV_AT
2541,Upgrid_Mobility,1906,BMS_Battrixx_51.2V 45Ah_B-BS-SOC_2025_EV_AT
2595,la5.ic,1135,eRickshaw_Oculus_MI7_Default_2021_EV_AT
3516,LA5.IC.HARDWARE,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
4750,One_World_Mobility,1645,eBike_Bounce_Infinity_Default_2024_EV_AT
3854,VVIP_Police,566,Car_Maruti_Ertiga_VDi_2019_D_MT
2595,la5.ic,15,Bike_Bajaj_Avenger Cruise 220_Default_2017_P_MT
4155,PointO,1707,BMS_Neuron_51.2V _51.2 V 200Ah_2024_EV_AT
165,RoyalBrothers,687,Bike_Honda_Hiness_Default_2020_P_MT
3790,BUZZ_ENERGY,1300,Charging-Station_Buzz Energy_EzeeGateway_V1_2023_EV_AT
3902,EVM_secondarydevice,1102,Car_Skoda_KUSHAQ_Default_2020_D_AT
1717,IndusGo,454,Car_Maruti_Celerio_ZXI_2018_P_AMT
2595,la5.ic,1435,Bike_Yamaha_Ray ZR 125_Default_2023_P_AT
2595,la5.ic,1250,BMS_Stefen_48V_4G_250Kbps_2023_EV_AT
4169,Bounce_EV,1645,eBike_Bounce_Infinity_Default_2024_EV_AT
4315,DriveO,1563,Car_Tata_Xpres-T_Ziptron_2024_EV_AT
3633,Eastman,1663,BMS_Eastman_EM LFP S 51105 H_JBD CAN 250_2024_EV_AT
2595,la5.ic,1445,BMS_Likraft_52V_JK BMS_2023_EV_AT
3223,MTA_emobility,752,eRickshaw_Omega_Seiki rage+_Default_2021_EV_AT
3650,NRI_Researchfox,1188,Auto_Bajaj_RE_Default_2021_P_MT
2365,DeviceManagement,1324,Car_Maruti_Swift_Default_2022_P_MT
2365,DeviceManagement,671,eBike_test_test_Default_2020_EV_AT
3633,Eastman,1581,BMS_Eastman_51.2V-100AH._JBD 500 CAN_2024_EV_AT
2595,la5.ic,1371,Bike_TVS_XL 100_Default_2023_P_MT
2595,la5.ic,188,Bike_Honda_Shine_Default_2017_P_MT
3516,LA5.IC.HARDWARE,1184,eRickshaw_Mahindra_Zor Grand_DV+_2022_EV_AT
165,RoyalBrothers,1141,Bike_Suzuki_Gixxer 250_Default_2021_P_MT
4546,Stride,1926,eBike_Bounce_Infinity_Sun Mobility - Relay - e1+x_2025_EV_AT
2595,la5.ic,991,Car_Maruti_Spresso_Default_2021_P_MT
2595,la5.ic,1404,Car_Skoda_KUSHAQ_Default_2022_P_MT
8911,Thukral_electricbikes,1999,BMS_Thukral electric_73 V 206AH_Daly 250_2025_EV_AT
2541,Upgrid_Mobility,1447,BMS_Greentiger_52V_Default_2023_EV_AT
3024,ZyppElectric,1595,eBike_Ampere_Magnus_MC 100_2024_EV_AT
2595,la5.ic,2041,BMS_Trontek_51.2v45ah_BS-TK_2024_EV_AT
2818,MBSI_PVT_LTD,1087,Bike_Bajaj_Pulsar 250N_Default_2021_P_MT
8167,Niranjan_Billing,943,Car_Maruti_Brezza_Default_2020_D_MT
3901,Quantum,1673,eBike_Quantum_Bziness_500_Bziness XP_2024_EV_AT
3013,Rideriver,1791,eBike_Rideriver_Gen1_indie_2024_EV_AT
4546,Stride,1245,Car_MG_zs EV_Exclusive_2022_EV_AT
4257,Gensol,973,Auto_Ape_Piaggio_Default_2020_D_MT
2595,la5.ic,1846,BMS_Epitome energy_51.2V45AH_SOC Display_2025_EV_AT
2595,la5.ic,1203,BMS_Livguard_48V_V2_2022_EV_AT
7840,LetzRyd,1912,Car_Maruti_Wagonr_Default_2024_P_MT
5189,MDM_Fleets,1254,Car_Tata_Tigor_Xpress T Ziptron_2023_EV_AT
2541,Upgrid_Mobility,1890,BMS_iPower_51.2V  100Ah_JBD 500_2025_EV_AT
3902,EVM_secondarydevice,714,Car_Tata_Altroz_Default_2021_D_MT
2595,la5.ic,1310,Bike_Suzuki_VStrom_SF250_2023_P_AT
2770,MUPL,1513,E-Cargo_Zen_ZEN MICROPOD_Default_2024_EV_AT
3117,Sanvaru,1139,BMS_Sanvaru_Battery_Default_2022_EV_AT
1822,Amplus,771,eBike_Lectrix_LX25D_Default_2021_EV_AT
295,HWY Rider,1130,Bike_Yezdi_Adventure_Default_2021_P_MT
2595,la5.ic,105,Car_Nissan_Sunny_Default_2017_D_MT
4777,Ohm_Automotives,1481,Car_BYD E6_BYD E6_Default_2023_EV_AMT
4222,Sparrow_Mobility,911,Car_Maruti_Wagonr_Default_2021_P_MT
8379,Barnbox,1789,eRickshaw_Omega_Seiki rage+_Default_2024_EV_AT
2453,EVMGroup,1386,Bike_BMW_G310GS_Default_2016_P_MT
3902,EVM_secondarydevice,1275,Car_Citroen_Citroen_Default_2022_EV_AT
2862,E_ChargeUp,1626,BMS_Eastman_ EM LFP S 51105 G_Webber 500 CAN_2024_EV_AT
4961,Greaves_2W_Ampere,1782,eBike_Ampere_Magnus_MT80-SM_2024_EV_AT
2595,la5.ic,2021,eBike_BGauss_C12_i SM_2025_EV_AT
2595,la5.ic,929,Car_Maruti_Swift_Default_2021_P_MT
2595,la5.ic,1152,BMS_Stefen_48V_Default_2022_EV_AT
1822,Amplus,1644,eBike_Quantum_Bziness_500_Bziness X_2024_EV_AT
3127,Bullwork_Mobility,1125,BMS_Battery_TEST_Default_2021_EV_AT
5855,demo.hero,545,Bike_Hero_Xpulse_200_2019_P_MT
3902,EVM_secondarydevice,990,Car_Datsun_Go_Default_2021_P_AT
2595,la5.ic,1185,BMS_Amptek_45V_Default_2022_EV_AT
2818,MBSI_PVT_LTD,1371,Bike_TVS_XL 100_Default_2023_P_MT
4155,PointO,1336,BMS_Neuron_51.2V 86Ah_LPF_2023_EV_AT
4546,Stride,1973,eBike_Bounce_Infinity_Sun Mobility E1x D1_2025_EV_AT
3093,Greaves_3W_MLR_Auto,1968,eRickshaw_MLR Auto_Eltra City Xtra_SEG+Inverted_2025_EV_AT
3093,Greaves_3W_MLR_Auto,1241,eRickshaw_MLR Auto_ePRO_DV_Tork+Amaron_2023_EV_AT
2457,IndusGo_SecondaryDevice,911,Car_Maruti_Wagonr_Default_2021_P_MT
4039,Monter,1282,Car_Honda_Amaze_Default_2020_P_MT
3653,Noori_Travels,1412,Car_Nissan_Sunny_Default_2018_D_MT
2766,Pibeam,1137,eBike_HEROelectric_NYX e5_HX_2022_EV_AT
165,RoyalBrothers,1317,Bike_Royal Enfield_Classic 350_Default_2023_P_MT
3028,sid2007jaingmail.com,1376,BMS_Livguard_BMS_White_Knight_14S_48V_60A_V4_2023_EV_-
3902,EVM_secondarydevice,866,Car_Hyundai_VENUE _Default_2021_P_MT
295,HWY Rider,1317,Bike_Royal Enfield_Classic 350_Default_2023_P_MT
4012,Ipower,1861,BMS_iPower_48V 45AH_BS V2_2025_EV_AT
2595,la5.ic,835,Car_Nissan_Magnite_Default_2021_P_MT
2770,MUPL,1679,eRickshaw_ADM_Electroride_Default_2024_EV_AT
8167,Niranjan_Billing,1253,eRickshaw_TATA_ACE_EV_2023_EV_AT
3128,stefen_electric,1904,BMS_Stefen_51.2V  45Ah_SOC_Dev59_2025_EV_AT
2541,Upgrid_Mobility,1904,BMS_Stefen_51.2V  45Ah_S-BS-SOC_2025_EV_AT
3060,BikeBazaar,1649,eBike_Quantum_Bziness_EV_2024_EV_AT
3919,Charzer,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
3015,MBSI_LA5,662,Bike_TVS_JUPITER_Default_2020_P_AT
7506,Rentelo,1875,Car_Hyundai_Exter_Default_2025_D_MT
2938,FAE_Bikes,1285,eBike_Jitendra_JMT 1000 HS_Default_2022_EV_AT
7803,KakkarSmart,1895,BMS_Safeli_JBD 500_Default_2025_EV_AT
2333,Kineticgreen,1502,eBike_kineticgreen_E luna_Default_2022_EV_AT
4070,KROPEX,1786,Car_Tata_Xpress -T_Ziptron_2024_EV_AT
2818,MBSI_PVT_LTD,1121,Bike_Honda_Honda CB 350_Default_2021_P_MT
3963,Tata_Demo,1266,Truck_Eicher_Pro 2059_XP_2023_D_MT
4171,Ecomile_tech,1380,BMS_Ecomile_51V_Default_2023_EV_AT
2595,la5.ic,911,Car_Maruti_Wagonr_Default_2021_P_MT
3869,Mangalore_police,1061,Car_Maruti_Ertiga_Default_2020_P_MT
2595,la5.ic,159,Bike_TVS_Wego_Default_2017_P_MT
2595,la5.ic,454,Car_Maruti_Celerio_ZXI_2018_P_AMT
3093,Greaves_3W_MLR_Auto,1243,eRickshaw_MLR Auto_Eltra_DV_SEG+Exicom_2023_EV_AT
2595,la5.ic,147,Truck_Tata_Truck_Default_2017_D_MT
28480,ORIX_CORPORATION_LIMITED,983,Car_Mahindra_XUV 300_Default_2019_P_MT
4676,Zen_Mobility,1513,E-Cargo_Zen_ZEN MICROPOD_Default_2024_EV_AT
3633,Eastman,2072,BMS_Eastman_51v 150Ah ECI_16S 100A_2025_EV_AT
5146,ElectrifiMobility,1644,eBike_Quantum_Bziness_500_Bziness X_2024_EV_AT
3963,Tata_Demo,1261,Truck_Ashok Leyland_4020 AG_Default_2022_D_MT
4171,Ecomile_tech,1487,BMS_Ecomile_48V/33.8Ah NMC_Default_2023_EV_AT
2520,Greendrive,1673,eBike_Quantum_Bziness_500_Bziness XP_2024_EV_AT
2534,Mooving_Mobility,1203,BMS_Livguard_48V_V2_2022_EV_AT
3653,Noori_Travels,1529,Car_Toyota_Innova crysta_Default_2024_P_MT
5512,Exicom,1822,BMS_Exicom_NEO_45_LFP_2024_EV_AT
2595,la5.ic,536,Bike_BMW_G310R_Default_2018_P_MT
2595,la5.ic,1162,eRickshaw_Mahindra_Supromax_Default_2022_EV_AT
3015,MBSI_LA5,1013,Bike_Honda_Activa 5G_Default_2020_P_AT
3633,Eastman,1756,BMS_Eastman_64V-105AH_JBD CAN 250_2024_EV_AT
6426,Jupiter_Electric_Mobility,1793,E-Cargo_Jupiter Electric  Mobility_TEZ_ESCV_2024_EV_AT
3033,vidyuttech_API,1233,eRickshaw_MLR Auto_Eltra_Cargo_Tork+Amaron_2023_EV_AT
2453,EVMGroup,1998,Bike_Honda_Transalp_Default_2025_P_MT
3902,EVM_secondarydevice,992,Car_MG_Hector_ZX_2021_EV_AT
295,HWY Rider,1929,Bike_TVS_Zest 110_Default_2024_P_AT
2770,MUPL,1322,eRickshaw_Altigreen_NEEV API_Default_2023_EV_AT
1843,ORIX.IC,1218,Car_Toyota_Innova Hycross_Default_2022_D_AT
4155,PointO,1572,BMS_CLN Energy_48 V_48V 100Ah_2024_EV_AT
3093,Greaves_3W_MLR_Auto,1234,eRickshaw_MLR Auto_Eltra_Cargo_SEG+Exicom_2022_EV_AT
2595,la5.ic,229,Car_Tata_Sumo_Default_2016_D_MT
2595,la5.ic,1316,Bike_Royal Enfield_Hunter _350_2023_P_MT
2512,Livguard_Ver2,1376,BMS_Livguard_BMS_White_Knight_14S_48V_60A_V4_2023_EV_-
4091,Akira,1700,BMS_Akira_51.2 V 100 AH_JBD 500_2024_EV_AT
28480,ORIX_CORPORATION_LIMITED,2082,Car_Maruti_New Dzire_Default_2025_CNGP_MT
165,RoyalBrothers,1699,Bike_Harley Davidson_X440_Default_2024_P_MT
165,RoyalBrothers,1328,Bike_Honda_Honda CB 350_Default_2023_P_AT
3633,Eastman,1584,BMS_Eastman_EM LFP S 51105 N_Webber 500 CAN_2024_EV_AT
3902,EVM_secondarydevice,835,Car_Nissan_Magnite_Default_2021_P_MT
7213,JFL_Dominos,1596,eBike_Ampere_Magnus_MT 80_2024_EV_AT
2595,la5.ic,1058,Car_Tata_Nano_Default_2015_P_MT
2595,la5.ic,850,Bike_Honda_Activa_6G_2020_P_MT
2595,la5.ic,1157,BMS_Trontek_76V_Default_2022_EV_AT
5293,BS_Devices_Simsterminated,1250,BMS_Stefen_48V_4G-250Kbps_2023_EV_AT
2453,EVMGroup,119,Bike_Royal Enfield_Himalayan_Default_2017_P_MT
2479,Log9,1101,eBike_Log9_Rapid EV_v1_2021_EV_AT
4162,dhatri,1325,Car_Maruti_Ertiga_Default_2023_P_MT
3633,Eastman,1564,BMS_Eastman_64V-230Ah_JBD-CAN_2022_EV_AT
3633,Eastman,1848,BMS_Eastman_51V 105Ah H_JBD 250_2025_EV_AT
5146,ElectrifiMobility,1645,eBike_Bounce_Infinity_Default_2024_EV_AT
2595,la5.ic,1737,eBike_Yamaha_Proto_Default_2024_EV_AT
2595,la5.ic,671,eBike_test_test_Default_2020_EV_AT
2595,la5.ic,2032,BMS_Trontek_51.2v45ah_BSV5_SOC_2025_EV_AT
3328,Rapido2,1136,Bike_Suzuki_VStrom_SF250_2021_P_MT
3222,Baxy,1147,eBike_Baxy_Pro_Default_2022_EV_AT
3060,BikeBazaar,563,eBike_HEROelectric_Optima_Power_2019_EV_AT
3902,EVM_secondarydevice,1430,Car_Datsun_Go+_Default_2019_P_AT
2595,la5.ic,1831,BMS_Epitome energy_51.2V45AH_Superpower_2025_EV_AT
3516,LA5.IC.HARDWARE,597,Car_Mahindra_Marazzo_Default_2019_D_MT
3516,LA5.IC.HARDWARE,1283,BMS_Greenfuel_48V_Default_2022_EV_AT
3869,Mangalore_police,1213,Car_Mahindra_Bolero_Default_2021_D_MT
6170,Quick_Ride,1110,Car_BYD E6_BYD E6_Default_2021_EV_AMT
4410,EOLTest_Pass_2024,1648,Car_Mahindra_Xuv400_Default_2024_EV_AT
2023,Greenfuel,1276,BMS_Greenfuel_JBD_Default_2023_EV_AT
2595,la5.ic,1776,BMS_Battrixx_51.2V 105ah_JBD_2024_EV_AT
2595,la5.ic,1315,Bike_Royal Enfield_Meteor 350 steller_Default_2023_P_MT
8167,Niranjan_Billing,973,Auto_Ape_Piaggio_Default_2020_D_MT
8167,Niranjan_Billing,1973,eBike_Bounce_Infinity_Sun Mobility E1x D1_2025_EV_AT
3653,Noori_Travels,1980,Bus_Olectra_ Olectra IX_Default_2025_EV_AT
8565,VoltBee_RocketBatteries,1953,BMS_Voltbee_VB-5100X_JBD500_2025_EV_AT
3902,EVM_secondarydevice,1218,Car_Toyota_Innova Hycross_Default_2022_D_AT
3902,EVM_secondarydevice,1351,Car_Volkswagen_Tiguan_Default_2021_P_AT
9016,HalaMobility,754,eRickshaw_Mahindra_Treo_Zor_2021_EV_AT
2595,la5.ic,14,Car_Audi_Q5_Default_2017_D_MT
2595,la5.ic,1101,eBike_Log9_Rapid EV_v1_2021_EV_AT
1843,ORIX.IC,1529,Car_Toyota_Innova crysta_Default_2024_P_MT
3425,ScooEV_Sigrid,541,eBike_Ampere_Zeal_Default_2019_EV_AT
4222,Sparrow_Mobility,1877,Car_Maruti_Dzire_Default_2023_CNGP_MT
4202,EmoEnergy,1502,eBike_kineticgreen_E luna_Default_2022_EV_AT
3822,ePrakriti,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
2453,EVMGroup,1523,Bike_Honda_Shine_Default_2023_P_MT
3326,Trontek,2030,BMS_Trontek_51.2v45ah_BS-TK_2025_EV_AT
3769,ZeroLeap,1206,Car_Tata_Xpress -T_Electra_2022_EV_AT
1822,Amplus,1073,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2021_EV_AT
2365,DeviceManagement,1845,eBike_Bounce_Infinity_sun mobility _2025_EV_AT
3902,EVM_secondarydevice,970,Car_Maruti_Nexa XL6_Alpha_2021_P_AT
1717,IndusGo,1459,Car_Maruti_Wagonr_Default_2023_CNG_MT
2595,la5.ic,1375,Bike_Honda_Activa_Default_2023_P_AT
2770,MUPL,1184,eRickshaw_Mahindra_Zor Grand_DV+_2022_EV_AT
2770,MUPL,943,Car_Maruti_Brezza_Default_2020_D_MT
2541,Upgrid_Mobility,1767,eRickshaw_Mahindra_Alfa_Default_2024_EV_AT
4398,Boom_Cabs,1113,Car_Tata_Xpress -T_Default_2021_EV_AT
2457,IndusGo_SecondaryDevice,1459,Car_Maruti_Wagonr_Default_2023_CNG_MT
2595,la5.ic,478,Bike_Honda_Activa_Default_2019_P_CVT
3516,LA5.IC.HARDWARE,2051,BMS_Greenfuel_GF12_51.2V_200Ah_Daly500_2025_EV_AT
2541,Upgrid_Mobility,686,BMS_Livguard_48V_V1_2020_EV_AT
2595,la5.ic,690,BMS_iPower_iPower_Default_2020_EV_AT
2595,la5.ic,674,eRickshaw_Tork_Passenger_Default_2020_EV_MT
4588,Neuron,1336,BMS_Neuron_51.2V 86Ah_LPF_2023_EV_AT
8729,Numerous_Motors,1982,eBike_Numeros _Diplos Pro_Default_2025_EV_AT
165,RoyalBrothers,1585,Bike_Royal Enfield_Himalayan 452_Default_2024_P_MT
2818,MBSI_PVT_LTD,1174,Bike_KTM_Adventure 250_Default_2020_P_MT
2023,Greenfuel,1283,BMS_Greenfuel_48V_Default_2022_EV_AT
1717,IndusGo,497,Car_Ford_Ecosport_Default_2019_D_MT
2457,IndusGo_SecondaryDevice,870,Car_Maruti_Brezza_ZXI_2021_P_MT
2595,la5.ic,1645,eBike_Bounce_Infinity_Default_2024_EV_AT
2541,Upgrid_Mobility,1313,BMS_Cygni_Cygni_52V_2023_EV_AT
3060,BikeBazaar,541,eBike_Ampere_Zeal_Default_2019_EV_AT
2595,la5.ic,1396,Car_Toyota_Innova crysta_Default_2022_D_AT
2595,la5.ic,1881,eBike_BGauss_RUV_350_2025_EV_AT
28480,ORIX_CORPORATION_LIMITED,1974,Car_Toyota_Innova Hycross_Default_2024_P_MT
5293,BS_Devices_Simsterminated,1152,BMS_Stefen_48V_Default_2022_EV_AT
5547,Flexifleet,1696,eBike_Odysse Electric_Odysse _Default_2024_EV_MT
4428,IntelliOne,1907,BMS_Livguard_51.2V 45Ah_LG-BS-SOC_2025_EV_AT
2595,la5.ic,1448,BMS_Greenfuel_51.2V_Electrifuel_V1_2023_EV_AT
2595,la5.ic,1962,eBike_Bounce_Infinity_SunMobility E3 D1_2025_EV_AT
2595,la5.ic,1734,Car_Mahindra_XUV 3x0_Default_2024_P_MT
2484,Magenta,754,eRickshaw_Mahindra_Treo_Zor_2021_EV_AT
2365,DeviceManagement,1904,BMS_Stefen_51.2V  45Ah_SOC_Dev59_2025_EV_AT
2453,EVMGroup,1806,Bike_Ducati_Scrambler_Default_2024_P_MT
4257,Gensol,1071,eRickshaw_Altigreen_NEEV HD_EV_2021_EV_AT
4428,IntelliOne,1592,VFD_INVT_GD200A_Powertrac_2024_EV_AT
2595,la5.ic,1179,eRickshaw_Mahindra_Zor Grand_DV+_2022_EV_MT
2595,la5.ic,1459,Car_Maruti_Wagonr_Default_2023_CNG_MT
4155,PointO,1640,BMS_Inverted_51.6V_Inverted_JBD_500BD_2024_EV_AT
165,RoyalBrothers,1677,Bike_Royal Enfield_Scram 411_Default_2024_P_MT
2595,la5.ic,1788,Car_BYD_BYD EMax_Default_2024_EV_AT
2595,la5.ic,1648,Car_Mahindra_Xuv400_Default_2024_EV_AT
2595,la5.ic,1545,BMS_CLN Energy_52 V_51.2V 105 Ah_2024_EV_AT
4039,Monter,1112,Car_Mahindra_Scorpio_Default_2020_P_MT
5126,seiger_technologies,2052,BMS_Seiger_51.2V100AH_Superpower_2025_EV_AT
4291,SNM_Cabs,1245,Car_MG_zs EV_Exclusive_2022_EV_AT
3128,stefen_electric,2023,BMS_Stefen_51.2V 105Ah_BSV5_SOC_2025_EV_AT
7293,Tamarind_Global,1200,Traveller_Force_Traveller_Default_2020_D_MT
2495,DMT,855,Car_Hyundai_Creta_Default_2016_P_MT
2862,E_ChargeUp,1591,BMS_Eastman_EM LFP S 51105 N_JBD CAN 250_2024_EV_AT
4961,Greaves_2W_Ampere,1686,eBike_Ampere_Nexus_NXG_2024_EV_AT
1717,IndusGo,1609,Car_Maruti_Fronx_Delta_2023_P_MT
4428,IntelliOne,1495,BMS_Livguard_48V_V1_2020_EV_AT
2595,la5.ic,1522,Bike_Honda_CB Hornet 160R_Default_2024_P_MT
2818,MBSI_PVT_LTD,70,Bike_KTM_Duke 390_Default_2017_P_MT
2818,MBSI_PVT_LTD,832,Car_Hyundai_Aura_Default_2020_P_MT
4073,ACP_law_and_order,936,Car_Mahindra_Bolero_Default_2019_D_MT
3230,Blusmart,1206,Car_Tata_Xpress -T_Electra_2022_EV_AT
